product_title,product_category,rating,review_count,units_sold,sale_price,list_price,discount_pct,is_best_seller_flag,has_coupon_flag,is_sponsored,is_available,best_seller_detail,coupon_detail,sustainability_detail,delivery_date,collected_at
StarTech.com 4-Port USB 3.0 SuperSpeed Hub with Power Adapter 5Gbps - Portable Multiport USB-A Dock IT Pro - USB Port Expansion Hub for PC/Mac - 4 Port Powered USB Hub for PC (ST4300USB3),Chargers & Cables,4.4,288,200,39.99,52.99,24.53,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 12:15:40.000000 UTC
StarTech.com 4-Port USB 3.0 SuperSpeed Hub with Power Adapter 5Gbps - Portable Multiport USB-A Dock IT Pro - USB Port Expansion Hub for PC/Mac - 4 Port Powered USB Hub for PC (ST4300USB3),Chargers & Cables,4.4,288,200,39.99,52.99,24.53,false,false,false,true,No Badge,No Coupon,None,2025-09-02,2025-08-24 21:41:04.000000 UTC
"StarTech.com Standalone Hard Drive Duplicator, External Dual Bay HDD/SSD Cloner/Copier, USB to SATA III Docking Station",Chargers & Cables,4.4,980,100,100.0,100.0,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-02,2025-08-24 21:49:02.000000 UTC
"StarTech.com USB 3.0 to Dual HDMI Adapter, USB to 2x HDMI Monitor Converter for Windows, TAA (no support for macOS/ChromeOS/Linux)",Chargers & Cables,4.4,8927,2000,38.98,53.99,27.8,true,false,false,true,Best Seller,No Coupon,None,2025-09-01,2025-08-21 11:26:26.000000 UTC
"StarTech.com USB 3.0 to Quad HDMI Adapter, USB to 4x HDMI Monitor Converter for Windows, TAA (no support for macOS/ChromeOS/Linux)",Chargers & Cables,4.4,769,200,93.5,99.98,6.48,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 12:12:15.000000 UTC
"Stealth Cam Adjustable 29""-49"" Expandable Height 1/4"" Tripod Multi-Pivot Stable Rugged Steel Hunting Trail Camera & Solar Pak Battery Mounting Post",Cameras,4.4,172,800,29.99,34.99,14.29,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 11:38:53.000000 UTC
"SteelSeries Alias Pro Kit — XLR Mic + Stream Mixer — 3x Bigger Capsule for Gaming, Streaming and Podcasting — USB/XLR Interface — Free Sonar Audio Software — Custom Controls — RGB — Single or Dual PC",Other Electronics,4.4,103,100,217.0,369.99,41.35,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 12:17:11.000000 UTC
"Stinger Audio MT-600.4 1000 Watt RMS Compact 4-Channel Car Audio Amplifier, Class D, Hexfet Mosfet, Crossover High-Pass/Low-Pass Filters",Laptops,4.4,99,100,144.99,144.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-24 21:49:27.000000 UTC
"Stinger Audio MT-600.4 1000 Watt RMS Compact 4-Channel Car Audio Amplifier, Class D, Hexfet Mosfet, Crossover High-Pass/Low-Pass Filters",Laptops,4.4,99,100,144.99,144.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-02,2025-08-24 21:55:09.000000 UTC
"SwissGear 1186 Bungee Backpack, Black, 17-Inch",Other Electronics,4.4,1828,700,60.0,60.0,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 11:40:21.000000 UTC
"SwissGear Cecil 5505 Laptop Backpack, Charcoal, 18-Inch",Laptops,4.4,2435,200,60.2,70.0,14.0,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 12:03:23.000000 UTC
Synology 2-Bay DiskStation DS223j (Diskless),Other Electronics,4.4,1275,500,194.99,194.99,0.0,false,false,false,true,Amazon's,No Coupon,None,2025-09-01,2025-08-21 11:33:27.000000 UTC
TACTACAM Defend Cellular Security Camera,Cameras,4.4,125,100,149.99,149.99,0.0,false,false,false,true,No Badge,No Coupon,Small Business,2025-09-01,2025-08-21 12:05:33.000000 UTC
TACTACAM Reveal Lithium Cartridge 4 Port Charger,Chargers & Cables,4.4,44,300,49.99,49.99,0.0,false,false,false,true,No Badge,No Coupon,Small Business,2025-09-01,2025-08-21 12:14:20.000000 UTC
"TASCAM TH-02 Professional Studio Monitor Headphones, Wired, Over Ear — for Recording, Podcast, DJ, Music and Guitar, with 1/4 Inch Jack Adapter",Phones,4.4,10482,1000,21.99,21.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 11:37:57.000000 UTC
"TCL 55-Inch Class QM6K Series QD-Mini LED 4K UHD Google Smart TV Best Value Mini-LED TV - QLED, 144hz, 240hz Gaming Rate, High Contrast Screen, Onkyo Audio, Dolby Atmos (55QM6K, 2025 Model)",TV & Display,4.4,293,1000,443.51,443.51,0.0,false,false,false,false,No Badge,No Coupon,None,,2025-08-21 11:18:56.000000 UTC
"TCL S55H S Class 2.1 Channel Sound Bar with Dolby Atmos, DTS Virtual:X, Wireless Subwoofer, Bluetooth Music Streaming, and Auto Room Calibration",Speakers,4.4,381,500,120.0,120.0,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 11:31:09.000000 UTC
TP-Link AC1200 Wireless Gigabit Access Point Desktop Wi-Fi Bridge MU-MIMO & Beamforming Supports Multi-SSID/Client/Range Extender Mode 4 Fixed Antennas Passive PoE Powered (TL-WA1201),Networking,4.4,2449,500,44.99,44.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 11:43:35.000000 UTC
"TP-Link AC1300 USB WiFi Adapter(Archer T3U)- 2.4G/5G Dual Band Wireless Network Adapter for PC Desktop, MU-MIMO WiFi Dongle, USB 3.0, Supports Windows 11, 10, 8.1, 8, 7, XP/Mac OS X 10.9-10.14",Chargers & Cables,4.4,17521,4000,22.99,24.99,8.0,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 11:24:11.000000 UTC
"TP-Link AC1900 WiFi Range Extender RE550 | Dual-Band Wireless Repeater Amplifier w/Gigabit Ethernet Port | Up to 2200 Sq. Ft., 32 Devices | Internet Signal Booster | APP Setup | EasyMesh Compatible",Networking,4.4,17726,10000,49.99,79.99,37.5,false,true,false,true,No Badge,Save $4.00  with coupon,None,2025-09-01,2025-08-21 11:16:09.000000 UTC
"TP-Link AC600 USB WiFi Adapter for PC (Archer T2U Plus)- Wireless Network Adapter for Desktop with 2.4GHz, 5GHz High Gain Dual Band 5dBi Antenna, Supports Win11/10/8.1/8/7/XP, Mac OS 10.9-10.14, Black",Chargers & Cables,4.4,40774,10000,14.45,19.99,27.71,true,false,false,true,Best Seller,No Coupon,None,2025-09-01,2025-08-21 11:17:40.000000 UTC
"TP-Link AX1800 WiFi 6 Router V4 (Archer AX21) – Dual Band Wireless Internet, Gigabit, Easy Mesh, Works with Alexa - A Certified for Humans Device, Free Expert Support",Smart Home,4.4,22417,10000,54.98,99.99,45.01,true,false,false,true,Best Seller,No Coupon,Works with Alexa,2025-09-01,2025-08-21 11:15:47.000000 UTC
"TP-Link AX5400 WiFi 6 Router (Archer AX73)- Dual Band Gigabit Wireless Internet Router, High-Speed ax Router for Streaming, Long Range Coverage",Networking,4.4,8583,1000,119.99,129.99,7.69,false,true,false,true,No Badge,Save $18.00  with coupon,Works with Alexa,2025-09-01,2025-08-21 11:27:02.000000 UTC
"TP-Link AX6000 WiFi 6 Router(Archer AX6000) -802.11ax Wireless 8-Stream Gaming Router, 2.5G WAN, 8 Gigabit LAN Ports, MU-MIMO, 1.8GHz Quad-Core CPU",Laptops,4.4,6327,200,125.99,139.99,10.0,false,false,false,true,No Badge,No Coupon,Works with Alexa,2025-09-01,2025-08-21 11:58:11.000000 UTC
"TP-Link BE10000 Wi-Fi 7 Range Extender RE653BE | 10 Gbps Tri-Band Wireless Repeater | 2.5 Gbps Ethernet Port | Internet Signal Booster for Home | Up to 2800 sq.ft, 128 Devices | 6 GHz, MLO, EasyMesh",Networking,4.4,135,500,219.99,249.99,12.0,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 11:30:33.000000 UTC
"TP-Link BE3200 Wi-Fi 7 Range Extender RE223BE w/Ethernet Port | 3.2 Gbps Dual-Band Wireless Repeater | Internet Signal Booster for Home | Up to 2400 sq.ft, 64 Devices | MLO, EasyMesh | No 6 GHz Band",Networking,4.4,6768,500,119.99,119.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 11:35:05.000000 UTC
TP-Link CPE710 | 5GHz AC 867Mbps Long Range Gigabit Outdoor CPE for PtP and PtMP Transmission | Point to Point Wireless Bridge | 23dBi | Passive PoE Powered w/Free PoE Injector | Pharos Control,Other Electronics,4.4,596,400,74.99,74.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 11:48:14.000000 UTC
"TP-Link Deco BE63 Tri-Band WiFi 7 BE10000 Whole Home Mesh System - 6-Stream 10 Gbps, 4x2.5G Ports Wired Backhaul, 4X Smart Internal Antennas, VPN, MU-MIMO, HomeShield, Free Expert Support (3-Pack)",Networking,4.4,7440,2000,419.97,549.99,23.64,false,false,false,true,No Badge,No Coupon,Works with Alexa,2025-09-01,2025-08-21 11:17:53.000000 UTC
"TP-Link Deco S4 Mesh AC1900 WiFi System - Up to 5,500 Sq.ft. Coverage, Replaces WiFi Router and Extender, Gigabit Ports, Works with Alexa, Deco S4(3-Pack)",Smart Home,4.4,29562,2000,89.99,129.99,30.77,false,false,false,true,No Badge,No Coupon,Works with Alexa,2025-09-01,2025-08-21 11:22:27.000000 UTC
"TP-Link Deco Wi-Fi 7 Tri-Band BE14000 Whole Home Mesh System | 8-Stream 14Gbps | 10 Gig Internet Port |Up to 8,100 Sq.ft & 200 Devices | VPN, HomeShield, MLO, 320 MHz, AI-Roaming (Deco BE67 3-Pack)",Networking,4.4,11,0,699.99,699.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 11:36:55.000000 UTC
"TP-Link Deco X55 AX3000 WiFi 6 Mesh System - Covers up to 6500 Sq.Ft, Replaces Wireless Router and Extender, 3 Gigabit Ports per Unit, Supports Ethernet Backhaul, Deco X55(3-Pack)",Networking,4.4,15196,9000,139.99,199.99,30.0,false,false,false,true,No Badge,No Coupon,Works with Alexa,2025-09-01,2025-08-21 11:15:47.000000 UTC
"TP-Link Deco XE70 Pro AXE4900 Tri-Band WiFi 6E Mesh WiFi System - 2.5G WAN/LAN Ports, 4.9 Gbps Wi-Fi 7,200 Sq. Ft Coverage, Connect up to 200 Devices, 6 GHz Band, 3-Pack",Networking,4.4,3448,1000,291.55,291.55,0.0,false,true,false,true,No Badge,Save $40.00  with coupon,Works with Alexa,2025-09-01,2025-08-21 11:23:56.000000 UTC
"TP-Link Dual-Band AX3000 Wi-Fi 6 Router Archer AX55 | Wireless Gigabit Internet Router for Home | EasyMesh Compatible | VPN Clients & Server | HomeShield, OFDMA, MU-MIMO | USB 3.0 | Secure by Design",Networking,4.4,10633,6000,89.99,89.99,0.0,false,true,false,true,No Badge,Save $18.00  with coupon,Works with Alexa,2025-09-01,2025-08-21 11:17:53.000000 UTC
"TP-Link Dual-Band BE3600 Wi-Fi 7 Router Archer BE230 | 4-Stream | 2×2.5G + 3×1G Ports, USB 3.0, 2.0 GHz Quad Core, 4 Antennas | VPN, EasyMesh, HomeShield, MLO, Private IOT | Free Expert Support",Laptops,4.4,18973,4000,109.99,119.99,8.33,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 11:19:46.000000 UTC
"TP-Link ER605 V2 Wired Gigabit VPN Router, Up to 3 WAN Ethernet Ports + 1 USB WAN, SPI Firewall SMB Router, Omada SDN Integrated, Load Balance, Lightning Protection",Chargers & Cables,4.4,4377,1000,56.99,59.99,5.0,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 11:27:15.000000 UTC
TP-Link ER7206 Multi-WAN Professional Wired Gigabit VPN Router Increased Network Capacity SPI Firewall Omada SDN Integrated Load Balance Lightning Protection,Chargers & Cables,4.4,623,300,88.16,88.16,0.0,false,false,false,false,No Badge,No Coupon,None,,2025-08-21 11:52:48.000000 UTC
"TP-Link Nano USB WiFi Adapter for PC(Archer T3U Nano)-AC1300 2.4G/5G Dual-Band Wireless Network Transceiver Adapter for Desktop PC, Travel Size, Supports Windows 11,10, 8.1, 8, 7 / up to Mac OS 10.15",Chargers & Cables,4.4,2773,2000,19.99,22.99,13.05,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 11:30:46.000000 UTC
TP-Link Omada ER7412-M2 Multi-Gigabit VPN Router | Quad-core | 2X 2.5G Ports | 1x USB 3.0 Port,Laptops,4.4,19,50,249.99,249.99,0.0,false,false,false,false,No Badge,No Coupon,None,,2025-08-24 21:58:14.000000 UTC
"TP-Link Omada Point to Point Wireless Bridge Outdoor | 5GHz | 867Mbps | PtP&PtMP | 1km, 0.6mile | 3 Gigabit Ports | PoE or DC Powered | IP65 Weatherproof | Preconfigured, Plug&Play(EAP211-Bridge KIT)",Other Electronics,4.4,82,400,86.39,86.39,0.0,false,false,false,false,No Badge,No Coupon,None,,2025-08-21 11:52:24.000000 UTC
"TP-Link Omada Point to Point Wireless Bridge Outdoor | 5GHz | 867Mbps | PtP&PtMP | 5km, 3miles | 3 Gigabit Ports | PoE or DC Powered | IP65 Weatherproof | Preconfigured, Plug&Play(EAP215-Bridge KIT)",Other Electronics,4.4,76,300,115.19,115.19,0.0,false,false,false,false,No Badge,No Coupon,None,,2025-08-21 11:48:38.000000 UTC
"TP-Link Omada WiFi 7 Wireless Access Point | BE5000 Dual Band | 2.5G Port | PoE or DC Powered, Adapter not Included | Seamless Roaming | Easy Setup | 5-Year Warranty | Omada Remote Managed(EAP723)",Chargers & Cables,4.4,68,300,89.99,89.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 11:51:20.000000 UTC
"TP-Link Tapo 1080P Outdoor Wired Pan/Tilt Security Wi-Fi Camera, 360° View, Motion Tracking, Works with Alexa & Google Home, Night Vision, Free AI Detection, Cloud & SD Card Storage, Tapo C500",Cameras,4.4,8459,2000,29.99,39.99,25.01,false,false,false,true,No Badge,No Coupon,Works with Alexa,2025-09-01,2025-08-21 11:26:39.000000 UTC
"TP-Link Tapo 2K Security Camera for Baby Monitor, Dog Camera w/Motion Detection, 2-Way Audio, Night Vision, Cloud & SD Card Storage (Up to 256 GB), Works w/Alexa & Google Home, 2-Pack (Tapo C110P2)",Cameras,4.4,7036,1000,32.99,37.99,13.16,false,false,false,true,No Badge,No Coupon,Works with Alexa,2025-09-01,2025-08-21 11:37:18.000000 UTC
"TP-Link Tapo Motion Sensor, Requires Tapo Hub, Long Battery Life w/Sub-1G Low-Power Wireless Protocol, Wide Range Detection, Adjustable Sensitivity, Real-Time Notification, Smart Action, Tapo T100",Power & Batteries,4.4,696,500,14.98,19.99,25.06,false,false,false,true,No Badge,No Coupon,Works with Alexa,2025-09-01,2025-08-21 12:01:56.000000 UTC
"TP-Link USB Bluetooth Adapter for PC, Bluetooth 4.0 Dongle Receiver, Plug & Play, Nano Size, EDR & A2DP Technology, Supports Windows 11/10/8.1/8/7/XP for Desktop, Laptop, PS4/ Xbox Controllers (UB400)",Laptops,4.4,58605,1000,11.99,11.99,0.0,false,true,false,true,No Badge,Save $1.50  with coupon,None,2025-09-01,2025-08-21 11:45:29.000000 UTC
"TP-Link USB Bluetooth Adapter for PC, Bluetooth 5.3 Long Range Receiver, Plug and Play, Adjustable Antenna, Supports Windows 11/10/8.1/7 for Desktop, Laptop, PS5/PS4/Xbox Controller (UB500 Plus)",Laptops,4.4,548,4000,19.99,19.99,0.0,false,true,false,true,No Badge,Save $1.50  with coupon,None,2025-09-01,2025-08-21 11:25:03.000000 UTC
"TP-Link USB WiFi Adapter for PC(TL-WN725N), N150 Wireless Network Adapter for Desktop - Nano Size WiFi Dongle for Windows 11/10/7/8/8.1/XP/ Mac OS 10.9-10.15 Linux Kernel 2.6.18-4.4.3, 2.4GHz Only",Chargers & Cables,4.4,115933,1000,12.92,12.92,0.0,false,false,false,false,No Badge,No Coupon,None,,2025-08-21 11:48:25.000000 UTC
Tamron 18-300mm F/3.5-6.3 Di III-A VC VXD Lens for Sony E APS-C Mirrorless Cameras (Black),Cameras,4.4,252,100,0.0,0.0,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 11:50:06.000000 UTC
Tamron 35-150mm F/2-2.8 Di III VXD for Nikon Z Mirrorless Cameras,Cameras,4.4,72,0,1799.0,1799.0,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-05,2025-08-24 22:17:52.000000 UTC
"Tapo TP-Link 2K QHD Floodlight Camera for Outdoor Security, Wired, 2800 Lumens, 270° Motion-Activated, Free Vehicle/Person Detection, No Subscription Required, Works w/Alexa & Google Home C720",Cameras,4.4,230,300,99.98,117.99,15.26,false,false,false,true,No Badge,No Coupon,Works with Alexa,2025-09-01,2025-08-21 11:45:53.000000 UTC
"Tapo by TP-Link 1080P Indoor Security Camera for Baby Monitor, Pet Camera w/Motion Detection, 2-Way Audio, Night Vision, Cloud & SD Card Storage, Works w/Alexa & Google Home, Black, C101",Cameras,4.4,19050,3000,18.99,19.99,5.0,false,false,false,true,No Badge,No Coupon,Works with Alexa,2025-09-01,2025-08-21 11:27:27.000000 UTC
"Tapo by TP-Link 2K QHD Security Camera Indoor/Outdoor, 2024 PCMag Editor's Choice, Color Night Vision, Free Person/Pet/Vehicle Detection, Baby Monitor, Local/Cloud Storage, IP66, Dual-Spotlight(C120)",Cameras,4.4,12108,4000,29.99,39.99,25.01,false,false,false,true,No Badge,No Coupon,Works with Alexa,2025-09-01,2025-08-21 11:20:36.000000 UTC
"Taramps BASS 3k 1 Ohm 1 Channel Mosfet Amplifier 3000 Watts RMS, Monoblock, Subsonic Filter, Low Pass Crossover, Bass Boost, RCA, Class D, Car Audio System, Great for Subwoofers, Max Power",Speakers,4.4,92,100,239.0,239.0,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 12:13:17.000000 UTC
"Taramps Bass 400 2 Ohms Monoblock Amplifier 400 Watts Rms 1 Channel 14.4VDC Out Power Full Range, Great for Sub/Bass - Rca/High Level Input, Car Audio",Other Electronics,4.4,456,100,0.0,0.0,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-24 21:56:39.000000 UTC
"Taramps HD 3000 2 Ohms Black 1 Channel 3000 Watts RMS MAX Full Range Car Audio Monoblock LED Monitor Indicator Class D Amplifier Crossover, HD 3k",TV & Display,4.4,20,100,189.99,199.0,4.53,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 12:03:56.000000 UTC
"Taramps Smart 3 Bass 0.5 to 2 Ohms 3000 Watts RMS, Multi Impedance, 1 Channel, Amplifier for Car Subwoofer, High Power Class D, Mosfet Monoblock Digital, Smart 3k, Crossover Low Pass with Bass Boost",Speakers,4.4,294,200,259.0,259.0,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-09,2025-08-21 11:51:47.000000 UTC
"Taramps TS 1200x4 Amplifier Car Audio 1200W RMS 2 Ohms 4 Channels 2 Bridged Channels, Full Range Crossover Fixed RCA/Wire Input - Multichannel Class D",Other Electronics,4.4,246,500,149.0,149.0,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 11:33:16.000000 UTC
"Taramps TS 400x4 400 watts RMS 4 Channels Full Range Car Audio Amplifier, 2 Bridged Channels, RCA Input Class D, Output Power, Multichannel Amplifier System, Small - TS400X4",Other Electronics,4.4,1237,300,0.0,0.0,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 11:59:14.000000 UTC
"Taramps The Big Boss 3 Bass Black Amplifier 3000 Watts RMS 0.5 to 2 Ohms Multi Impedance, Amp Class D Monoblock, 108 RGB Effects, Crossover, Bass Boost, Car Audio System, Automatic Impedance, Smart 3k",Other Electronics,4.4,9,50,290.0,290.0,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-02,2025-08-24 21:43:51.000000 UTC
"Targus USB C Universal Docking Station with Quad 4K(QV4K), Docking Station Single 5K/Quad 4K UHD Display,USB C Laptop Docking Station with 4 DisplayPort or 4 HDMI Ports/100W Power Delivery(DOCK570USZ)",Laptops,4.4,175,100,350.35,368.48,4.92,false,false,false,false,No Badge,No Coupon,None,2025-09-01,2025-08-21 11:59:14.000000 UTC
Targus USB-C Universal DV4K Docking Station with 100W Power Delivery with Dockztorm hub,Chargers & Cables,4.4,70,100,59.99,59.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-02,2025-08-24 21:43:51.000000 UTC
Texas Instruments TI-108 Elementary Calculator,Other Electronics,4.4,17,800,18.14,18.14,0.0,false,false,false,false,No Badge,No Coupon,None,,2025-08-21 12:05:55.000000 UTC
"Texas Instruments TI-84 Plus C Silver Edition Graphing Calculator, Black",Other Electronics,4.4,1395,100,59.0,59.0,0.0,false,false,false,false,No Badge,No Coupon,None,,2025-08-24 21:49:27.000000 UTC
"Texas Instruments TI-84 Plus C Silver Edition Graphing Calculator, Black",Other Electronics,4.4,1395,100,59.0,59.0,0.0,false,false,false,false,No Badge,No Coupon,None,,2025-08-24 21:55:09.000000 UTC
"Thermaltake SWAFAN EX 12 ARGB PC Cooling Fan, 3-Fan pcak, 500~2000 RPM, Magnetic Connection, Reversable Blades, sync with MB RGB Software, CL-F167-PL12SW-A, 120mm, Black",Other Electronics,4.4,169,100,69.99,79.99,12.5,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-24 21:51:14.000000 UTC
"Thermaltake SWAFAN EX 12 ARGB PC Cooling Fan, 3-Fan pcak, 500~2000 RPM, Magnetic Connection, Reversable Blades, sync with MB RGB Software, CL-F167-PL12SW-A, 120mm, Black",Other Electronics,4.4,169,100,69.99,79.99,12.5,false,false,false,true,No Badge,No Coupon,None,2025-09-02,2025-08-24 21:56:52.000000 UTC
"Thermaltake Versa H21 SPCC ATX Mid Tower Computer Chassis CA-1B2-00M1NN-00,Black",Other Electronics,4.4,650,200,59.99,59.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 12:15:52.000000 UTC
ThinkPad Universal USB-C Dock-US LDA-KP,Laptops,4.4,36,100,136.99,136.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 12:12:53.000000 UTC
